price,location,furnishingLevel,bedrooms,bathrooms,parking
420000,Batu Caves,Partly Furnished,3,2,
420000,Batu Caves,Partly Furnished,3,2,
420000,Batu Caves,Partly Furnished,3,2,
420000,Bukit Jalil,Partly Furnished,3,2,
420000,Bukit Jalil,Partly Furnished,3,2,
420000,Cheras,Fully Furnished,2,2,
420000,Cheras,Fully Furnished,2,2,
420000,Cheras,Fully Furnished,2,2,
420000,Cheras,Fully Furnished,2,2,
420000,Cheras,Partly Furnished,2,2,
420000,Cheras,Fully Furnished,3,2,
420000,Cheras,Fully Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Partly Furnished,3,2,
420000,Cheras,Unfurnished,3,2,
420000,Cheras,Unfurnished,3,2,
420000,Cheras,Unfurnished,3,2,
420000,Cheras,Unfurnished,3,2,
420000,Damansara Heights,Fully Furnished,1,1,
420000,Damansara Heights,Fully Furnished,1,1,
420000,Desa Petaling,Fully Furnished,4,2,
420000,Jalan Klang Lama (Old Klang Road),Partly Furnished,1,1,
420000,Jalan Klang Lama (Old Klang Road),Partly Furnished,1,1,
420000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
420000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
420000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
420000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
420000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
420000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
420000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
420000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
420000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,2,
420000,Jalan Klang Lama (Old Klang Road),Unfurnished,3,2,
420000,Jalan Kuching,Fully Furnished,3,2,
420000,Jalan Kuching,Fully Furnished,3,2,
420000,Kepong,Partly Furnished,3,2,
420000,Kepong,Partly Furnished,3,2,
420000,Kepong,Partly Furnished,3,2,
420000,Kepong,Partly Furnished,3,2,
420000,Kepong,Partly Furnished,3,2,
420000,Kepong,Partly Furnished,3,2,
420000,Kepong,Partly Furnished,3,2,
420000,Kepong,Partly Furnished,3,2,
420000,Kepong,Unfurnished,3,2,
420000,Kepong,Unfurnished,3,2,
420000,Kepong,Unfurnished,3,2,
420000,Kepong,Unfurnished,3,2,
420000,Kepong,Unfurnished,3,2,
420000,Kepong,Unfurnished,3,2,
420000,Kepong,Unfurnished,3,2,
420000,Kepong,Unfurnished,3,2,
420000,Segambut,Partly Furnished,4,3,
420000,Segambut,Partly Furnished,4,3,
420000,Sentul,Partly Furnished,3,2,
420000,Sentul,Partly Furnished,3,2,
420000,Setapak,Fully Furnished,2,2,
420000,Setapak,Fully Furnished,2,2,
420000,Setapak,Unfurnished,2,2,
420000,Setapak,Unfurnished,2,2,
420000,Setapak,Unfurnished,2,2,
420000,Setapak,Partly Furnished,3,2,
420000,Setapak,Partly Furnished,3,2,
420000,Setapak,Partly Furnished,3,2,
420000,Setapak,Partly Furnished,3,2,
420000,Setapak,Partly Furnished,3,2,
420000,Setapak,Partly Furnished,3,2,
420000,Setapak,Partly Furnished,3,2,
420000,Setapak,Partly Furnished,3,1,
420000,Setapak,Partly Furnished,3,2,
420000,Setapak,Partly Furnished,3,2,
420000,Setapak,Partly Furnished,3,2,
420000,Setapak,Partly Furnished,3,1,
420000,Sri Hartamas,Fully Furnished,1,1,
420000,Sri Hartamas,Fully Furnished,1,1,
420000,Sri Hartamas,Fully Furnished,1,1,
420000,Sri Hartamas,Fully Furnished,1,1,
420000,Sri Hartamas,Partly Furnished,1,1,
420000,Sri Hartamas,Partly Furnished,1,1,
420000,Sri Hartamas,Partly Furnished,1,1,
420000,Sri Hartamas,Partly Furnished,1,1,
420000,Sri Petaling,Partly Furnished,3,2,
420000,Sri Petaling,Partly Furnished,3,2,
420000,Wangsa Maju,Partly Furnished,3,2,
420000,Wangsa Maju,Partly Furnished,3,2,
420000,Wangsa Maju,Partly Furnished,3,2,
420000,Wangsa Maju,Partly Furnished,3,2,
420000,Wangsa Maju,Partly Furnished,3,2,
420000,Wangsa Maju,Partly Furnished,3,2,
420000,Wangsa Maju,Unfurnished,3,2,
420000,Wangsa Maju,Unfurnished,3,2,
420000,Wangsa Maju,Fully Furnished,4,2,
420000,Wangsa Maju,Fully Furnished,4,2,
421200,Cheras,Unfurnished,4,3,
421200,Cheras,Unfurnished,4,3,
425000,Ampang,Partly Furnished,3,2,
425000,Ampang,Partly Furnished,3,2,
425000,Cheras,Partly Furnished,3,2,
425000,Cheras,Partly Furnished,3,2,
425000,Cheras,Partly Furnished,4,3,
425000,Cheras,Partly Furnished,4,3,
425000,Kepong,Partly Furnished,3,2,
425000,Kepong,Partly Furnished,3,2,
425000,Kepong,Unfurnished,3,2,
425000,Kepong,Unfurnished,3,2,
425000,Kepong,Unfurnished,3,2,
425000,Kepong,Unfurnished,3,2,
425000,Setapak,Partly Furnished,3,2,
425000,Setapak,Partly Furnished,3,2,
425000,Setapak,Partly Furnished,4,2,
425000,Setapak,Partly Furnished,4,2,
425000,Sri Hartamas,Fully Furnished,1,1,
425000,Sri Hartamas,Fully Furnished,1,1,
425000,Sri Hartamas,Fully Furnished,1,1,
425000,Sri Hartamas,Fully Furnished,1,1,
425000,Sri Hartamas,Fully Furnished,1,1,
425000,Sri Hartamas,Fully Furnished,1,1,
425000,Sri Petaling,Fully Furnished,3,2,
425000,Sri Petaling,Fully Furnished,3,2,
426666,Jalan Klang Lama (Old Klang Road),Fully Furnished,1,2,
426666,Jalan Klang Lama (Old Klang Road),Fully Furnished,1,2,
427000,Wangsa Maju,Unknown,2,2,
427000,Wangsa Maju,Unknown,2,2,
428000,Bandar Menjalara,Partly Furnished,3,2,
428000,Bandar Menjalara,Partly Furnished,3,2,
428000,Cheras,Unfurnished,3,2,
428000,Cheras,Unfurnished,3,2,
428000,Cheras,Unfurnished,4,2,
428000,Cheras,Unfurnished,4,2,
428000,Gombak,Fully Furnished,4,2,
428000,Gombak,Fully Furnished,4,2,
428000,Jalan Klang Lama (Old Klang Road),Fully Furnished,1,2,
428000,Jalan Klang Lama (Old Klang Road),Fully Furnished,1,2,
428000,Jalan Klang Lama (Old Klang Road),Partly Furnished,1,2,
428000,Jalan Klang Lama (Old Klang Road),Partly Furnished,1,2,
428000,Jalan Klang Lama (Old Klang Road),Unfurnished,2,2,
428000,Jalan Klang Lama (Old Klang Road),Unfurnished,2,2,
428000,Jalan Klang Lama (Old Klang Road),Unfurnished,2,2,
428000,Jalan Klang Lama (Old Klang Road),Unfurnished,2,2,
428000,Kepong,Partly Furnished,3,2,
428000,Kepong,Partly Furnished,3,2,
428000,Kuchai Lama,Partly Furnished,3,2,
428000,Kuchai Lama,Partly Furnished,3,2,
428000,Sentul,Partly Furnished,3,2,
428000,Sentul,Partly Furnished,3,2,
428000,Setapak,Partly Furnished,3,2,
428000,Setapak,Partly Furnished,3,2,
428000,Setapak,Partly Furnished,3,2,
428000,Setapak,Partly Furnished,3,2,
428000,Sri Petaling,Unfurnished,2,2,
428000,Sri Petaling,Unfurnished,2,2,
428000,Taman Desa,Partly Furnished,3,2,
428000,Taman Desa,Partly Furnished,3,2,
429000,Cheras,Unfurnished,3,2,
429000,Cheras,Unfurnished,3,2,
429000,KLCC,Partly Furnished,1,1,
429000,KLCC,Partly Furnished,1,1,
430000,Ampang,Partly Furnished,3,2,
430000,Ampang,Partly Furnished,3,2,
430000,Batu Caves,Partly Furnished,3,2,
430000,Batu Caves,Partly Furnished,3,2,
430000,Bukit Bintang,Partly Furnished,3,2,
430000,Bukit Bintang,Partly Furnished,3,2,
430000,Bukit Jalil,Partly Furnished,3,2,
430000,Bukit Jalil,Partly Furnished,3,2,
430000,Bukit Jalil,Partly Furnished,3,2,
430000,Bukit Jalil,Partly Furnished,3,2,
430000,Cheras,Fully Furnished,2,2,
430000,Cheras,Fully Furnished,2,2,
430000,Cheras,Fully Furnished,3,2,
430000,Cheras,Fully Furnished,3,2,
430000,Cheras,Fully Furnished,3,2,
430000,Cheras,Fully Furnished,3,2,
430000,Cheras,Fully Furnished,3,2,
430000,Cheras,Fully Furnished,3,2,
430000,Cheras,Partly Furnished,3,2,
430000,Cheras,Partly Furnished,3,2,
430000,Cheras,Partly Furnished,3,2,
430000,Cheras,Partly Furnished,3,2,
430000,Cheras,Partly Furnished,3,2,
430000,Cheras,Partly Furnished,3,2,
430000,Cheras,Partly Furnished,3,2,
430000,Cheras,Unfurnished,3,2,
430000,Cheras,Unfurnished,3,2,
430000,Cheras,Unfurnished,3,2,
430000,Cheras,Unfurnished,3,2,
430000,Cheras,Unfurnished,4,2,
430000,Cheras,Unfurnished,4,2,
430000,Jalan Klang Lama (Old Klang Road),Unfurnished,1,1,
430000,Jalan Klang Lama (Old Klang Road),Unfurnished,1,1,
430000,Jalan Klang Lama (Old Klang Road),Partly Furnished,2,2,
430000,Jalan Klang Lama (Old Klang Road),Partly Furnished,2,2,
430000,Jalan Klang Lama (Old Klang Road),Unfurnished,2,2,
430000,Jalan Klang Lama (Old Klang Road),Unfurnished,2,2,
430000,Jalan Klang Lama (Old Klang Road),Fully Furnished,3,2,
430000,Jalan Klang Lama (Old Klang Road),Fully Furnished,3,2,
430000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
430000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
430000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
430000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
430000,Jalan Klang Lama (Old Klang Road),Unfurnished,4,2,
430000,Jalan Klang Lama (Old Klang Road),Unfurnished,4,2,
430000,Jalan Kuching,Fully Furnished,3,2,
430000,Jalan Kuching,Fully Furnished,3,2,
430000,Jalan Kuching,Unfurnished,3,2,
430000,Jalan Kuching,Unfurnished,3,2,
430000,Jalan Sultan Ismail,Partly Furnished,1,1,
430000,Jalan Sultan Ismail,Partly Furnished,1,1,
430000,Kepong,Fully Furnished,3,2,
430000,Kepong,Fully Furnished,3,2,
430000,Kepong,Partly Furnished,3,2,
430000,Kepong,Partly Furnished,3,2,
430000,Kepong,Partly Furnished,3,2,
430000,Kepong,Partly Furnished,3,2,
430000,Kepong,Partly Furnished,3,2,
430000,Kepong,Partly Furnished,3,2,
430000,Kepong,Partly Furnished,3,2,
430000,Kepong,Partly Furnished,3,2,
430000,Kepong,Unfurnished,3,2,
430000,Kepong,Unfurnished,3,2,
430000,KL City,Fully Furnished,1,1,
430000,KL City,Fully Furnished,1,1,
430000,KLCC,Partly Furnished,1,1,
430000,KLCC,Partly Furnished,1,1,
430000,Sentul,Unfurnished,3,2,
430000,Sentul,Unfurnished,3,2,
430000,Setapak,Fully Furnished,2,2,
430000,Setapak,Fully Furnished,2,2,
430000,Setapak,Fully Furnished,3,2,
430000,Setapak,Fully Furnished,3,2,
430000,Setapak,Fully Furnished,3,2,
430000,Setapak,Fully Furnished,3,2,
430000,Setapak,Partly Furnished,3,2,
430000,Setapak,Partly Furnished,3,2,
430000,Setapak,Partly Furnished,3,2,
430000,Setapak,Partly Furnished,3,3,
430000,Setapak,Partly Furnished,3,2,
430000,Setapak,Partly Furnished,3,2,
430000,Setapak,Partly Furnished,3,3,
430000,Setapak,Partly Furnished,3,2,
430000,Setapak,Partly Furnished,4,2,
430000,Setapak,Partly Furnished,4,2,
430000,Setapak,Partly Furnished,4,2,
430000,Setapak,Partly Furnished,4,2,
430000,Setapak,Partly Furnished,4,2,
430000,Setapak,Partly Furnished,4,2,
430000,Setapak,Partly Furnished,4,2,
430000,Setapak,Partly Furnished,4,2,
430000,Setapak,Partly Furnished,4,2,
430000,Setapak,Partly Furnished,4,2,
430000,Setapak,Partly Furnished,4,3,
430000,Setapak,Partly Furnished,4,3,
430000,Sri Hartamas,Fully Furnished,1,1,
430000,Sri Hartamas,Fully Furnished,1,1,
430000,Sri Hartamas,Fully Furnished,1,1,
430000,Sri Hartamas,Fully Furnished,1,1,
430000,Sri Hartamas,Fully Furnished,1,1,
430000,Sri Hartamas,Fully Furnished,1,1,
430000,Sri Hartamas,Fully Furnished,1,1,
430000,Sri Hartamas,Fully Furnished,1,1,
430000,Sri Hartamas,Fully Furnished,1,1,
430000,Sri Hartamas,Fully Furnished,1,1,
430000,Sri Petaling,Partly Furnished,3,2,
430000,Sri Petaling,Partly Furnished,3,2,
430000,Sri Petaling,Partly Furnished,3,2,
430000,Sri Petaling,Partly Furnished,3,2,
430000,Wangsa Maju,Partly Furnished,3,2,
430000,Wangsa Maju,Partly Furnished,3,2,
430000,Wangsa Maju,Unfurnished,3,2,
430000,Wangsa Maju,Unfurnished,3,2,
433000,KLCC,Partly Furnished,1,1,
433000,KLCC,Partly Furnished,1,1,
435000,Ampang,Partly Furnished,3,2,
435000,Ampang,Partly Furnished,3,2,
435000,Cheras,Fully Furnished,3,1,
435000,Cheras,Fully Furnished,3,1,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Cheras,Partly Furnished,3,2,
435000,Jalan Ipoh,Fully Furnished,2,1,
435000,Jalan Ipoh,Fully Furnished,2,1,
435000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
435000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
435000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
435000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
435000,Jalan Kuching,Unknown,1,1,
435000,Jalan Kuching,Unknown,1,1,
435000,Kuchai Lama,Partly Furnished,3,2,
435000,Kuchai Lama,Partly Furnished,3,2,
435000,Sentul,Fully Furnished,3,2,
435000,Setapak,Partly Furnished,3,2,
435000,Setapak,Partly Furnished,3,2,
435000,Sri Petaling,Partly Furnished,3,2,
435000,Sri Petaling,Partly Furnished,3,2,
436500,Taman Desa,Unfurnished,3,2,
436500,Taman Desa,Unfurnished,3,2,
437400,Cheras,Unfurnished,3,2,
437400,Cheras,Unfurnished,3,2,
437400,Jalan Sultan Ismail,Unfurnished,2,2,
437400,Jalan Sultan Ismail,Unfurnished,2,2,
437800,Kuchai Lama,Partly Furnished,3,2,
437800,Kuchai Lama,Partly Furnished,3,2,
438000,Bandar Menjalara,Partly Furnished,3,2,
438000,Bandar Menjalara,Partly Furnished,3,2,
438000,Cheras,Partly Furnished,2,2,
438000,Cheras,Partly Furnished,2,2,
438000,Jalan Ipoh,Fully Furnished,3,2,
438000,Jalan Ipoh,Fully Furnished,3,2,
438000,Jalan Ipoh,Unfurnished,3,2,
438000,Jalan Ipoh,Unfurnished,3,2,
438000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
438000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
438000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
438000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
438000,Kepong,Partly Furnished,3,2,
438000,Kepong,Partly Furnished,3,2,
438000,Mont Kiara,Partly Furnished,1,1,
438000,Mont Kiara,Partly Furnished,1,1,
438000,Sentul,Unfurnished,3,2,
438000,Sentul,Unfurnished,3,2,
438000,Wangsa Maju,Unfurnished,3,2,
438000,Wangsa Maju,Unfurnished,3,2,
439000,Ampang,Unfurnished,3,2,
439000,Ampang,Unfurnished,3,2,
439000,Segambut,Partly Furnished,3,3,
439000,Segambut,Partly Furnished,3,3,
439000,Sri Hartamas,Fully Furnished,1,1,
439000,Sri Hartamas,Fully Furnished,1,1,
440000,Ampang,Partly Furnished,1,1,
440000,Ampang,Partly Furnished,1,1,
440000,Ampang,Fully Furnished,2,1,
440000,Ampang,Fully Furnished,2,1,
440000,Ampang,Unfurnished,4,2,
440000,Ampang,Unfurnished,4,2,
440000,Batu Caves,Partly Furnished,3,2,
440000,Batu Caves,Partly Furnished,3,2,
440000,Bukit Jalil,Unfurnished,4,2,
440000,Bukit Jalil,Unfurnished,4,2,
440000,Cheras,Partly Furnished,3,2,
440000,Cheras,Partly Furnished,3,2,
440000,Desa Petaling,Partly Furnished,3,2,
440000,Desa Petaling,Partly Furnished,3,2,
440000,Dutamas,Partly Furnished,3,2,
440000,Dutamas,Partly Furnished,3,2,
440000,Jalan Ipoh,Unfurnished,3,2,
440000,Jalan Ipoh,Unfurnished,3,2,
440000,Jalan Klang Lama (Old Klang Road),Partly Furnished,1,2,
440000,Jalan Klang Lama (Old Klang Road),Partly Furnished,1,2,
440000,Jalan Klang Lama (Old Klang Road),Partly Furnished,2,2,
440000,Jalan Klang Lama (Old Klang Road),Partly Furnished,2,2,
440000,Jalan Klang Lama (Old Klang Road),Partly Furnished,2,2,
440000,Jalan Klang Lama (Old Klang Road),Partly Furnished,2,2,
440000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
440000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
440000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
440000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
440000,Jalan Kuching,Fully Furnished,3,2,
440000,Jalan Kuching,Fully Furnished,3,2,
440000,Jalan Kuching,Partly Furnished,3,2,
440000,Jalan Kuching,Partly Furnished,3,2,
440000,Jalan Sultan Ismail,Partly Furnished,1,1,
440000,Jalan Sultan Ismail,Partly Furnished,1,1,
440000,Kepong,Unknown,3,2,
440000,Kepong,Unknown,3,2,
440000,Kuchai Lama,Fully Furnished,3,2,
440000,Kuchai Lama,Fully Furnished,3,2,
440000,Kuchai Lama,Unfurnished,3,2,
440000,Kuchai Lama,Unfurnished,3,2,
440000,Sentul,Partly Furnished,3,3,
440000,Sentul,Partly Furnished,3,3,
440000,Setapak,Partly Furnished,3,2,
440000,Setapak,Partly Furnished,3,2,
440000,Setapak,Partly Furnished,4,2,
440000,Setapak,Partly Furnished,4,2,
440000,Setapak,Partly Furnished,4,2,
440000,Setapak,Partly Furnished,4,2,
440000,Sri Hartamas,Fully Furnished,1,1,
440000,Sri Hartamas,Fully Furnished,1,1,
440000,Sri Hartamas,Fully Furnished,1,1,
440000,Sri Hartamas,Fully Furnished,1,1,
440000,Taman Desa,Partly Furnished,1,1,
440000,Taman Desa,Partly Furnished,1,1,
440000,Wangsa Maju,Partly Furnished,3,2,
440000,Wangsa Maju,Partly Furnished,3,2,
440000,Wangsa Maju,Unfurnished,3,2,
440000,Wangsa Maju,Unfurnished,3,2,
443000,Kepong,Partly Furnished,4,2,
443000,Kepong,Partly Furnished,4,2,
443000,KL City,Partly Furnished,3,2,
443000,KL City,Partly Furnished,3,2,
445000,Bandar Menjalara,Fully Furnished,3,2,
445000,Bandar Menjalara,Fully Furnished,3,2,
445000,Batu Caves,Partly Furnished,3,2,
445000,Batu Caves,Partly Furnished,3,2,
445000,Jalan Ipoh,Fully Furnished,2,1,
445000,Jalan Ipoh,Fully Furnished,2,1,
445000,Kepong,Partly Furnished,4,2,
445000,Kepong,Partly Furnished,4,2,
445000,Sri Hartamas,Fully Furnished,1,1,
445000,Sri Hartamas,Fully Furnished,1,1,
446000,Jalan Kuching,Unfurnished,3,2,
446000,Jalan Kuching,Unfurnished,3,2,
446310,Ampang,Unfurnished,1,1,
446310,Ampang,Unfurnished,1,1,
447000,Cheras,Partly Furnished,3,2,
447000,Cheras,Partly Furnished,3,2,
447000,Cheras,Partly Furnished,3,2,
447000,Cheras,Partly Furnished,3,2,
448000,Cheras,Partly Furnished,2,2,
448000,Cheras,Partly Furnished,2,2,
448000,Cheras,Partly Furnished,2,2,
448000,Cheras,Partly Furnished,2,2,
448000,Cheras,Partly Furnished,2,2,
448000,Cheras,Partly Furnished,2,2,
448000,Cheras,Fully Furnished,3,2,
448000,Cheras,Fully Furnished,3,2,
448000,Pandan Jaya,Partly Furnished,3,2,
448000,Pandan Jaya,Partly Furnished,3,2,
448000,Setapak,Partly Furnished,3,2,
448000,Setapak,Partly Furnished,3,2,
448000,Setapak,Unfurnished,3,2,
448000,Setapak,Unfurnished,3,2,
448000,Sri Petaling,Partly Furnished,3,2,
448000,Sri Petaling,Partly Furnished,3,2,
448000,Taman Desa,Fully Furnished,3,2,
448000,Taman Desa,Fully Furnished,3,2,
450000,Ampang,Fully Furnished,1,1,
450000,Ampang,Fully Furnished,1,1,
450000,Ampang,Partly Furnished,3,2,
450000,Ampang,Partly Furnished,3,2,
450000,Ampang Hilir,Fully Furnished,1,1,
450000,Ampang Hilir,Fully Furnished,1,1,
450000,Ampang Hilir,Partly Furnished,3,2,
450000,Ampang Hilir,Partly Furnished,3,2,
450000,Ampang Hilir,Partly Furnished,3,2,
450000,Ampang Hilir,Partly Furnished,3,2,
450000,Batu Caves,Partly Furnished,3,2,
450000,Batu Caves,Partly Furnished,3,2,
450000,Bukit Jalil,Fully Furnished,3,2,
450000,Bukit Jalil,Fully Furnished,3,2,
450000,Bukit Jalil,Partly Furnished,3,2,
450000,Bukit Jalil,Partly Furnished,3,2,
450000,Bukit Jalil,Unfurnished,3,2,
450000,Bukit Jalil,Unfurnished,3,2,
450000,Bukit Jalil,Unfurnished,3,2,
450000,Bukit Jalil,Unfurnished,3,2,
450000,Bukit Jalil,Unknown,3,2,
450000,Bukit Jalil,Unknown,3,2,
450000,Bukit Jalil,Unknown,3,2,
450000,Bukit Jalil,Unknown,3,2,
450000,Bukit Jalil,Unknown,3,2,
450000,Bukit Jalil,Unknown,3,2,
450000,Bukit Jalil,Unknown,3,2,
450000,Bukit Jalil,Unknown,3,2,
450000,Cheras,Partly Furnished,2,2,
450000,Cheras,Partly Furnished,2,2,
450000,Cheras,Partly Furnished,2,2,
450000,Cheras,Partly Furnished,2,2,
450000,Cheras,Fully Furnished,3,2,
450000,Cheras,Fully Furnished,3,2,
450000,Cheras,Partly Furnished,3,2,
450000,Cheras,Partly Furnished,3,2,
450000,Cheras,Partly Furnished,3,2,
450000,Cheras,Partly Furnished,3,2,
450000,Cheras,Partly Furnished,3,2,
450000,Cheras,Partly Furnished,3,2,
450000,Cheras,Partly Furnished,3,2,
450000,Cheras,Partly Furnished,3,2,
450000,Cheras,Partly Furnished,3,2,
450000,Cheras,Partly Furnished,3,2,
450000,Cheras,Partly Furnished,3,2,
450000,Cheras,Partly Furnished,3,2,
450000,Cheras,Partly Furnished,4,2,
450000,Cheras,Partly Furnished,4,2,
450000,Cheras,Unfurnished,4,2,
450000,Cheras,Unfurnished,4,2,
450000,Desa Petaling,Partly Furnished,4,3,
450000,Desa Petaling,Partly Furnished,4,3,
450000,Jalan Ipoh,Fully Furnished,3,2,
450000,Jalan Ipoh,Fully Furnished,3,2,
450000,Jalan Ipoh,Fully Furnished,3,2,
450000,Jalan Ipoh,Fully Furnished,3,2,
450000,Jalan Ipoh,Unfurnished,3,2,
450000,Jalan Ipoh,Unfurnished,3,2,
450000,Jalan Klang Lama (Old Klang Road),Fully Furnished,1,2,
450000,Jalan Klang Lama (Old Klang Road),Fully Furnished,1,2,
450000,Jalan Klang Lama (Old Klang Road),Fully Furnished,1,2,
450000,Jalan Klang Lama (Old Klang Road),Fully Furnished,1,2,
450000,Jalan Klang Lama (Old Klang Road),Partly Furnished,1,1,
450000,Jalan Klang Lama (Old Klang Road),Partly Furnished,1,1,
450000,Jalan Klang Lama (Old Klang Road),Fully Furnished,3,2,
450000,Jalan Klang Lama (Old Klang Road),Fully Furnished,3,2,
450000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
450000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
450000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
450000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
450000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
450000,Jalan Klang Lama (Old Klang Road),Partly Furnished,3,2,
450000,Jalan Kuching,Partly Furnished,3,2,
450000,Jalan Kuching,Partly Furnished,3,2,
450000,Jalan Kuching,Partly Furnished,3,2,
450000,Jalan Kuching,Partly Furnished,3,2,
450000,Jalan Kuching,Unknown,3,2,
450000,Jalan Kuching,Unknown,3,2,
450000,Jalan Kuching,Unfurnished,4,3,
450000,Jalan Kuching,Unfurnished,4,3,
450000,Jalan Kuching,Unfurnished,4,3,
450000,Jalan Kuching,Unfurnished,4,3,
450000,Jalan Sultan Ismail,Fully Furnished,1,1,
450000,Jalan Sultan Ismail,Fully Furnished,1,1,
450000,Jalan Sultan Ismail,Fully Furnished,1,1,
450000,Jalan Sultan Ismail,Fully Furnished,1,1,
450000,Jalan Sultan Ismail,Partly Furnished,1,1,
450000,Jalan Sultan Ismail,Partly Furnished,1,1,
450000,Jalan Sultan Ismail,Partly Furnished,1,1,
450000,Jalan Sultan Ismail,Partly Furnished,1,1,
450000,Kepong,Unfurnished,3,2,
450000,Kepong,Unfurnished,3,2,
450000,Kepong,Partly Furnished,4,3,
450000,Kepong,Partly Furnished,4,3,
450000,Kuchai Lama,Partly Furnished,3,2,
450000,Kuchai Lama,Partly Furnished,3,2,
450000,Pandan Jaya,Partly Furnished,2,2,
450000,Pandan Jaya,Partly Furnished,2,2,
450000,Salak Selatan,Unfurnished,1,1,
450000,Salak Selatan,Unfurnished,1,1,
450000,Segambut,Partly Furnished,3,2,
450000,Segambut,Partly Furnished,3,2,
450000,Segambut,Partly Furnished,3,2,
450000,Segambut,Partly Furnished,3,2,
450000,Sentul,Partly Furnished,3,2,
450000,Sentul,Partly Furnished,3,2,
450000,Sentul,Partly Furnished,3,3,
450000,Sentul,Partly Furnished,3,3,
450000,Sentul,Unfurnished,3,2,
450000,Sentul,Unfurnished,3,2,
450000,Seputeh,Fully Furnished,2,1,
450000,Seputeh,Fully Furnished,2,1,
450000,Setapak,Partly Furnished,1,1,
450000,Setapak,Partly Furnished,1,1,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Partly Furnished,3,2,
450000,Setapak,Unfurnished,3,2,
450000,Setapak,Unfurnished,3,2,
450000,Setapak,Unknown,3,2,
